FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S,_merge
SN000050,61266.2534,LSST-g,DDF,132968.0,19.013,6144,1.0,33.92,2.84,51.25,14.6836,DDF,143140.0,19.723,6144,1.0,33.92,2.84,51.25,14.6138,both
SN000050,61266.2671,LSST-i,DDF,96114.0,10.506,4096,1.0,34.88,2.31,190.3,15.0434,DDF,108290.0,11.134,4096,1.0,34.88,2.31,190.3,14.9126,both
SN000050,61266.2708,LSST-r,DDF,125462.0,11.725,4096,1.0,34.91,2.25,124.6,14.7576,DDF,134963.0,12.157,4096,1.0,34.91,2.25,124.6,14.6726,both
SN000050,61272.3804,LSST-g,DDF,184658.0,19.932,4096,1.0,34.17,2.03,52.5,14.3271,DDF,200158.0,20.75,4096,1.0,34.17,2.03,52.5,14.2478,both
SN000050,61272.388,LSST-i,DDF,106791.0,10.844,4096,1.0,34.91,1.95,166.6,14.9291,DDF,105617.0,10.785,4096,1.0,34.91,1.95,166.6,14.946,both
SN000050,61272.3957,LSST-r,DDF,176815.0,18.809,4096,1.0,34.25,1.69,83.4,14.3836,DDF,185816.0,19.281,4096,1.0,34.25,1.69,83.4,14.3327,both
SN000050,61273.2133,LSST-r,DDF,175231.0,20.479,4096,1.0,34.08,2.95,132.9,14.3827,DDF,184470.0,20.999,4096,1.0,34.08,2.95,132.9,14.3396,both
SN000050,61274.3083,LSST-r,DDF,172979.0,59.431,4096,1.0,31.73,2.01,28.08,14.3948,DDF,181191.0,60.819,4096,1.0,31.73,2.01,28.08,14.3633,both
SN000050,61274.3324,LSST-i,DDF,100868.0,47.26,4096,1.0,31.65,1.75,38.1,14.9938,DDF,93542.3,45.533,4096,1.0,31.65,1.75,38.1,15.0641,both
SN000050,61275.3487,LSST-g,DDF,175779.0,61.794,4096,1.0,31.66,2.21,16.78,14.3956,DDF,184963.0,63.384,4096,1.0,31.66,2.21,16.78,14.3345,both
SN000050,61275.3726,LSST-r,DDF,169623.0,58.254,4096,1.0,31.75,1.6,26.69,14.4224,DDF,173058.0,58.84,4096,1.0,31.75,1.6,26.69,14.403,both
SN000050,61276.3206,LSST-i,DDF,92339.1,44.71,4096,1.0,31.68,1.61,47.93,15.0848,DDF,83217.1,42.484,4096,1.0,31.68,1.61,47.93,15.2065,both
SN000050,61276.3446,LSST-r,DDF,165432.0,55.749,4096,1.0,31.82,1.4,39.21,14.4567,DDF,164841.0,55.65,4096,1.0,31.82,1.4,39.21,14.4488,both
SN000050,61277.3426,LSST-i,DDF,86603.6,30.502,4096,1.0,32.44,1.47,70.59,15.1552,DDF,76068.5,28.619,4096,1.0,32.44,1.47,70.59,15.2996,both
SN000050,61277.343,LSST-r,DDF,158107.0,38.327,4096,1.0,32.59,1.6,70.87,14.5008,DDF,159182.0,38.456,4096,1.0,32.59,1.6,70.87,14.5047,both
SN000051,61668.3651,LSST-g,DDF,266301.0,21.278,4096,1.0,34.43,1.69,158.3,13.9315,DDF,260338.0,21.039,4096,1.0,34.43,1.69,158.3,13.9518,both
SN000051,61668.3706,LSST-i,DDF,145636.0,17.374,4096,1.0,34.22,1.51,161.7,14.5828,DDF,152025.0,17.748,4096,1.0,34.22,1.51,161.7,14.5471,both
SN000051,61669.3951,LSST-i,DDF,146351.0,31.801,6144,1.0,32.91,1.33,88.08,14.5831,DDF,147479.0,31.923,6144,1.0,32.91,1.33,88.08,14.5788,both
SN000051,61672.4004,LSST-r,DDF,252650.0,67.924,4096,1.0,31.85,1.4,44.54,13.9969,DDF,241225.0,66.376,4096,1.0,31.85,1.4,44.54,14.0508,both
SN000051,61673.3873,LSST-i,DDF,130542.0,53.313,4096,1.0,31.67,2.16,37.7,14.7101,DDF,122078.0,51.58,4096,1.0,31.67,2.16,37.7,14.786,both
SN000051,61675.3867,LSST-r,DDF,252807.0,70.413,4096,1.0,31.77,1.34,26.14,13.9875,DDF,242905.0,69.022,4096,1.0,31.77,1.34,26.14,14.0365,both
SN000051,61676.2677,LSST-r,DDF,250804.0,70.772,4096,1.0,31.75,1.23,24.47,13.9937,DDF,243637.0,69.755,4096,1.0,31.75,1.23,24.47,14.0362,both
SN000051,61676.377,LSST-i,DDF,123236.0,36.548,4096,1.0,32.42,1.58,50.21,14.7729,DDF,114297.0,35.207,4096,1.0,32.42,1.58,50.21,14.8526,both
SN000052,61704.3526,LSST-r,DDF,157787.0,56.713,6144,1.0,31.73,1.71,25.05,14.5089,DDF,185242.0,61.435,6144,1.0,31.73,1.71,25.05,14.3366,both
SN000052,61705.2647,LSST-r,DDF,170403.0,41.722,4096,1.0,32.48,1.84,33.59,14.4145,DDF,197145.0,44.867,4096,1.0,32.48,1.84,33.59,14.2663,both
SN000052,61705.3369,LSST-i,DDF,121831.0,36.519,4096,1.0,32.41,1.63,50.52,14.7867,DDF,141745.0,39.37,4096,1.0,32.41,1.63,50.52,14.6197,both
SN000052,61707.2474,LSST-g,DDF,234713.0,32.017,4096,1.0,33.4,1.43,32.39,14.0786,DDF,254335.0,33.328,4096,1.0,33.4,1.43,32.39,13.9849,both
SN000052,61707.254,LSST-i,DDF,128592.0,16.656,4096,1.0,34.17,1.32,110.8,14.7295,DDF,144328.0,17.642,4096,1.0,34.17,1.32,110.8,14.5983,both
SN000052,61707.2637,LSST-r,DDF,197637.0,19.969,4096,1.0,34.24,1.64,75.03,14.2594,DDF,217010.0,20.923,4096,1.0,34.24,1.64,75.03,14.1606,both
SN000052,61708.2639,LSST-r,DDF,206376.0,64.837,4096,1.0,31.73,1.81,23.7,14.2097,DDF,223256.0,67.431,4096,1.0,31.73,1.81,23.7,14.1336,both
SN000052,61708.2877,LSST-i,DDF,128684.0,53.029,4096,1.0,31.66,1.76,35.1,14.7286,DDF,143132.0,55.904,4096,1.0,31.66,1.76,35.1,14.6176,both
SN000052,61709.3163,LSST-r,DDF,214170.0,66.04,4096,1.0,31.73,1.68,24.12,14.1752,DDF,226543.0,67.917,4096,1.0,31.73,1.68,24.12,14.1213,both
SN000052,61710.2251,LSST-g,DDF,246820.0,74.187,4096,1.0,31.63,1.64,14.45,14.015,DDF,265755.0,76.978,4096,1.0,31.63,1.64,14.45,13.9296,both
SN000052,61710.2491,LSST-r,DDF,216579.0,66.418,4096,1.0,31.73,1.82,23.77,14.1584,DDF,223117.0,67.411,4096,1.0,31.73,1.82,23.77,14.1222,both
SN000052,61714.1725,LSST-r,DDF,208163.0,64.516,4096,1.0,31.75,1.57,26.95,14.2049,DDF,203622.0,63.81,4096,1.0,31.75,1.57,26.95,14.2238,both
SN000052,61714.1967,LSST-i,DDF,110037.0,49.004,4096,1.0,31.66,1.45,36.04,14.9021,DDF,108234.0,48.604,4096,1.0,31.66,1.45,36.04,14.9207,both
SN000052,61715.2324,LSST-g,DDF,220240.0,31.461,4096,1.0,33.37,2.39,31.96,14.146,DDF,232968.0,32.356,4096,1.0,33.37,2.39,31.96,14.0874,both
SN000052,61715.239,LSST-i,DDF,103467.0,15.093,4096,1.0,34.16,2.21,110.2,14.9614,DDF,99631.9,14.815,4096,1.0,34.16,2.21,110.2,15.0013,both
SN000052,61715.2488,LSST-r,DDF,200326.0,20.202,4096,1.0,34.23,1.84,74.91,14.2441,DDF,195019.0,19.933,4096,1.0,34.23,1.84,74.91,14.2727,both
SN000052,61716.2896,LSST-i,DDF,97020.2,46.084,4096,1.0,31.66,1.67,35.41,15.0295,DDF,91659.2,44.806,4096,1.0,31.66,1.67,35.41,15.0883,both
SN000058,61047.1077,LSST-i,DDF,113062.0,49.277,6144,1.0,31.68,1.56,39.98,14.867,DDF,112785.0,49.217,6144,1.0,31.68,1.56,39.98,14.8673,both
SN000058,61047.1317,LSST-r,DDF,165758.0,56.123,4096,1.0,31.81,1.85,36.41,14.447,DDF,174766.0,57.619,4096,1.0,31.81,1.85,36.41,14.387,both
SN000059,61326.222,LSST-r,DDF,198608.0,64.519,4096,1.0,31.72,5.32,24.38,14.253,DDF,185355.0,62.377,4096,1.0,31.72,5.32,24.38,14.3287,both
SN000059,61329.9986,LSST-i,DDF,106273.0,34.563,6144,1.0,32.4,2.0,69.71,14.9354,DDF,103482.0,34.118,6144,1.0,32.4,2.0,69.71,14.9562,both
SN000060,60922.2235,LSST-i,DDF,103880.0,46.888,4096,1.0,31.71,1.81,52.17,14.9537,DDF,125366.0,51.413,4096,1.0,31.71,1.81,52.17,14.751,both
SN000060,60934.1207,LSST-g,DDF,163722.0,61.302,6144,1.0,31.6,2.15,15.4,14.4661,DDF,158916.0,60.397,6144,1.0,31.6,2.15,15.4,14.5019,both
SN000062,61775.1381,LSST-r,DDF,201621.0,62.341,4096,1.0,31.79,1.38,31.94,14.2391,DDF,187656.0,60.148,4096,1.0,31.79,1.38,31.94,14.3105,both
SN000062,61775.1629,LSST-i,DDF,126257.0,52.529,4096,1.0,31.66,1.54,40.03,14.7502,DDF,119820.0,51.184,4096,1.0,31.66,1.54,40.03,14.8024,both
SN000062,61778.1704,LSST-i,DDF,117074.0,51.016,4096,1.0,31.67,2.28,54.06,14.8253,DDF,115850.0,50.758,4096,1.0,31.67,2.28,54.06,14.8498,both
SN000062,61779.1142,LSST-i,DDF,113817.0,34.62,4096,1.0,32.46,1.47,77.72,14.8563,DDF,113156.0,34.521,4096,1.0,32.46,1.47,77.72,14.8701,both
SN000062,61783.0625,LSST-g,DDF,197987.0,18.488,4096,1.0,34.42,2.01,164.9,14.2573,DDF,187157.0,17.981,4096,1.0,34.42,2.01,164.9,14.3264,both
SN000062,61783.0701,LSST-i,DDF,94848.9,10.094,4096,1.0,34.96,2.11,240.3,15.0641,DDF,97057.4,10.207,4096,1.0,34.96,2.11,240.3,15.0272,both
SN000062,61783.0798,LSST-r,DDF,185774.0,13.026,4096,1.0,35.12,2.18,264.4,14.339,DDF,174204.0,12.622,4096,1.0,35.12,2.18,264.4,14.3932,both
SN000063,60863.2422,LSST-g,DDF,190139.0,20.803,4096,1.0,34.14,2.78,165.4,14.3001,DDF,179352.0,20.223,4096,1.0,34.14,2.78,165.4,14.3617,both
SN000063,60863.2498,LSST-i,DDF,107835.0,11.409,4096,1.0,34.85,2.53,244.7,14.9217,DDF,107282.0,11.381,4096,1.0,34.85,2.53,244.7,14.9153,both
SN000063,60863.2595,LSST-r,DDF,182567.0,13.715,4096,1.0,34.99,2.34,234.0,14.3491,DDF,184293.0,13.778,4096,1.0,34.99,2.34,234.0,14.3418,both
SN000065,60933.4029,LSST-i,DDF,152813.0,56.929,6144,1.0,31.7,1.98,47.32,14.5391,DDF,137895.0,54.122,6144,1.0,31.7,1.98,47.32,14.6585,both
SN000065,60940.3831,LSST-r,DDF,276491.0,74.33,4096,1.0,31.75,1.66,24.38,13.9008,DDF,277415.0,74.454,4096,1.0,31.75,1.66,24.38,13.886,both
SN000066,61299.2713,LSST-i,DDF,149970.0,57.65,4096,1.0,31.65,2.34,35.94,14.5525,DDF,166653.0,60.733,4096,1.0,31.65,2.34,35.94,14.4481,both
SN000066,61304.1425,LSST-i,DDF,134138.0,13.325,4096,1.0,34.76,3.08,234.9,14.6839,DDF,134046.0,13.321,4096,1.0,34.76,3.08,234.9,14.6846,both
SN000066,61304.1522,LSST-r,DDF,273778.0,17.692,4096,1.0,34.88,3.35,202.9,13.914,DDF,275288.0,17.74,4096,1.0,34.88,3.35,202.9,13.8987,both
SN000068,60948.0142,LSST-i,DDF,119140.0,54.038,4096,1.0,31.57,2.76,46.4,14.7994,DDF,125587.0,55.425,4096,1.0,31.57,2.76,46.4,14.7548,both
SN000068,60956.1419,LSST-i,DDF,102467.0,27.228,6144,1.0,32.89,1.79,114.9,14.9763,DDF,98204.4,26.676,6144,1.0,32.89,1.79,114.9,15.0181,both
SN000068,60958.2385,LSST-g,DDF,182476.0,57.453,4096,1.0,31.88,2.84,47.23,14.3531,DDF,167654.0,55.123,4096,1.0,31.88,2.84,47.23,14.4496,both
SN000068,60958.2626,LSST-r,DDF,175643.0,57.044,4096,1.0,31.84,1.69,48.36,14.3804,DDF,155927.0,53.777,4096,1.0,31.84,1.69,48.36,14.5138,both
SN000071,61709.3111,LSST-r,DDF,93633.6,43.538,4096,1.0,31.74,1.79,24.77,15.0737,DDF,89455.4,42.561,4096,1.0,31.74,1.79,24.77,15.1195,both
SN000071,61711.3109,LSST-g,DDF,110869.0,49.527,4096,1.0,31.64,1.84,15.39,14.8854,DDF,103527.0,47.862,4096,1.0,31.64,1.84,15.39,14.9711,both
SN000071,61712.0698,LSST-i,DDF,92015.0,32.605,4096,1.0,32.36,1.73,57.87,15.0963,DDF,89196.9,32.11,4096,1.0,32.36,1.73,57.87,15.1189,both
SN000071,61713.255,LSST-g,DDF,122615.0,15.363,4096,1.0,34.29,1.33,52.54,14.7701,DDF,116545.0,14.978,4096,1.0,34.29,1.33,52.54,14.8336,both
SN000071,61713.2762,LSST-i,DDF,92682.5,10.022,4096,1.0,34.92,1.34,159.0,15.0767,DDF,94280.2,10.107,4096,1.0,34.92,1.34,159.0,15.0649,both
SN000071,61713.2791,LSST-r,DDF,128647.0,11.103,4096,1.0,35.05,1.7,113.3,14.7212,DDF,127952.0,11.073,4096,1.0,35.05,1.7,113.3,14.7266,both
SN000071,61714.1278,LSST-g,DDF,127424.0,50.022,4096,1.0,31.77,1.54,23.29,14.7429,DDF,120928.0,48.734,4096,1.0,31.77,1.54,23.29,14.7974,both
SN000071,61714.1522,LSST-r,DDF,133413.0,50.972,4096,1.0,31.78,1.51,28.55,14.6882,DDF,133122.0,50.917,4096,1.0,31.78,1.51,28.55,14.688,both
SN000071,61714.3115,LSST-i,DDF,92047.7,44.88,4096,1.0,31.66,1.55,36.5,15.0884,DDF,95100.3,45.611,4096,1.0,31.66,1.55,36.5,15.0537,both
SN000071,61716.1689,LSST-i,DDF,88038.7,31.31,4096,1.0,32.4,1.74,57.29,15.1383,DDF,91670.8,31.94,4096,1.0,32.4,1.74,57.29,15.0808,both
SN000073,61710.1807,LSST-g,DDF,172790.0,19.193,4096,1.0,34.18,2.0,53.37,14.4085,DDF,177938.0,19.476,4096,1.0,34.18,2.0,53.37,14.3751,both
SN000073,61710.1884,LSST-i,DDF,111187.0,10.992,4096,1.0,34.92,1.66,167.8,14.883,DDF,114153.0,11.136,4096,1.0,34.92,1.66,167.8,14.858,both
SN000073,61710.1981,LSST-r,DDF,150872.0,12.244,4096,1.0,35.01,1.56,119.5,14.5428,DDF,148646.0,12.154,4096,1.0,35.01,1.56,119.5,14.5659,both
SN000073,61711.1235,LSST-r,DDF,164297.0,57.599,6144,1.0,31.74,1.57,26.94,14.4569,DDF,161293.0,57.071,6144,1.0,31.74,1.57,26.94,14.4795,both
SN000073,61711.1474,LSST-i,DDF,117463.0,50.676,4096,1.0,31.66,1.61,37.73,14.8284,DDF,118764.0,50.953,4096,1.0,31.66,1.61,37.73,14.8113,both
SN000073,61712.1033,LSST-i,DDF,120495.0,51.584,4096,1.0,31.65,1.63,39.32,14.8008,DDF,120585.0,51.603,4096,1.0,31.65,1.63,39.32,14.7916,both
SN000073,61718.2854,LSST-g,DDF,210456.0,22.59,4096,1.0,34.04,1.92,54.13,14.1945,DDF,215605.0,22.864,4096,1.0,34.04,1.92,54.13,14.1657,both
SN000073,61718.293,LSST-i,DDF,107883.0,11.273,4096,1.0,34.84,1.88,186.1,14.9183,DDF,102424.0,10.989,4096,1.0,34.84,1.88,186.1,14.9723,both
SN000073,61718.3027,LSST-r,DDF,196511.0,14.858,4096,1.0,34.88,2.27,126.5,14.2616,DDF,197045.0,14.878,4096,1.0,34.88,2.27,126.5,14.2682,both
SN000074,61806.2436,LSST-g,DDF,321524.0,26.415,4096,1.0,34.16,2.1,54.94,13.7329,DDF,347196.0,27.448,4096,1.0,34.16,2.1,54.94,13.647,both
SN000074,61806.2513,LSST-i,DDF,149373.0,12.869,4096,1.0,34.9,2.01,173.1,14.5706,DDF,153570.0,13.047,4096,1.0,34.9,2.01,173.1,14.5361,both
SN000074,61806.261,LSST-r,DDF,269329.0,16.515,4096,1.0,34.99,2.2,123.0,13.9178,DDF,277349.0,16.759,4096,1.0,34.99,2.2,123.0,13.885,both
SN000074,61815.0815,LSST-g,DDF,294542.0,26.337,6144,1.0,34.08,2.66,114.5,13.8334,DDF,317254.0,27.325,6144,1.0,34.08,2.66,114.5,13.751,both
SN000074,61815.0891,LSST-i,DDF,117802.0,11.888,4096,1.0,34.85,2.29,264.1,14.8311,DDF,114727.0,11.738,4096,1.0,34.85,2.29,264.1,14.8459,both
SN000074,61815.1074,LSST-r,DDF,251660.0,15.714,4096,1.0,35.04,2.38,257.1,13.9984,DDF,243505.0,15.462,4096,1.0,35.04,2.38,257.1,14.0397,both
SN000075,61625.2964,LSST-g,DDF,307654.0,28.62,4096,1.0,33.94,3.43,48.02,13.7765,DDF,311188.0,28.783,4096,1.0,33.94,3.43,48.02,13.7715,both
SN000075,61625.304,LSST-i,DDF,127704.0,12.316,4096,1.0,34.84,2.61,179.4,14.7325,DDF,123908.0,12.136,4096,1.0,34.84,2.61,179.4,14.7731,both
SN000075,61625.3137,LSST-r,DDF,265101.0,16.923,4096,1.0,34.92,2.25,117.6,13.9392,DDF,272064.0,17.143,4096,1.0,34.92,2.25,117.6,13.9116,both
SN000077,61328.1755,LSST-g,DDF,337461.0,88.417,4096,1.0,31.59,3.13,15.2,13.6893,DDF,333170.0,87.854,4096,1.0,31.59,3.13,15.2,13.6958,both
SN000077,61328.1992,LSST-r,DDF,292437.0,77.718,6144,1.0,31.72,3.6,24.67,13.8439,DDF,276184.0,75.543,6144,1.0,31.72,3.6,24.67,13.8927,both
SN000077,61329.3248,LSST-r,DDF,285125.0,75.924,4096,1.0,31.74,2.74,24.39,13.8637,DDF,274094.0,74.446,4096,1.0,31.74,2.74,24.39,13.9074,both
SN000077,61329.3362,LSST-i,DDF,133199.0,54.008,4096,1.0,31.66,1.98,35.7,14.6962,DDF,135087.0,54.386,4096,1.0,31.66,1.98,35.7,14.6793,both
SN000078,61031.3416,LSST-r,DDF,131614.0,51.375,6144,1.0,31.75,1.84,28.08,14.6949,DDF,131733.0,51.398,6144,1.0,31.75,1.84,28.08,14.6993,both
SN000078,61031.3541,LSST-i,DDF,100468.0,46.522,4096,1.0,31.69,1.65,54.89,14.9981,DDF,97170.2,45.769,4096,1.0,31.69,1.65,54.89,15.0223,both
SN000078,61032.3408,LSST-r,DDF,143916.0,53.721,4096,1.0,31.75,1.95,27.56,14.5949,DDF,142134.0,53.389,4096,1.0,31.75,1.95,27.56,14.6147,both
SN000078,61034.2946,LSST-i,DDF,111192.0,49.57,4096,1.0,31.65,1.65,38.7,14.8841,DDF,106361.0,48.492,4096,1.0,31.65,1.65,38.7,14.9412,both
SN000078,61034.3144,LSST-r,DDF,164890.0,57.717,4096,1.0,31.74,1.7,27.08,14.4536,DDF,159527.0,56.774,4096,1.0,31.74,1.7,27.08,14.4953,both
SN000078,61042.2004,LSST-i,DDF,85343.0,10.178,4096,1.0,34.9,2.55,319.3,15.1723,DDF,84583.3,10.137,4096,1.0,34.9,2.55,319.3,15.1863,both
SN000078,61042.2062,LSST-r,DDF,157517.0,12.982,4096,1.0,34.98,2.43,324.3,14.5059,DDF,161011.0,13.119,4096,1.0,34.98,2.43,324.3,14.4917,both
SN000080,60956.0654,LSST-i,DDF,80375.5,29.684,4096,1.0,32.45,1.83,92.5,15.2344,DDF,84116.9,30.336,4096,1.0,32.45,1.83,92.5,15.1844,both
SN000080,60958.2394,LSST-g,DDF,110313.0,45.006,6144,1.0,31.88,2.87,47.4,14.8854,DDF,109590.0,44.864,6144,1.0,31.88,2.87,47.4,14.8979,both
SN000080,60958.2635,LSST-r,DDF,119844.0,47.449,4096,1.0,31.83,1.72,48.54,14.8164,DDF,126724.0,48.775,4096,1.0,31.83,1.72,48.54,14.7375,both
SN000080,60964.2361,LSST-r,DDF,133578.0,52.245,4096,1.0,31.73,2.16,24.7,14.6765,DDF,135808.0,52.677,4096,1.0,31.73,2.16,24.7,14.6636,both
SN000081,61705.2645,LSST-r,DDF,159212.0,56.977,4096,1.0,31.73,1.91,23.72,14.4897,DDF,159132.0,56.963,4096,1.0,31.73,1.91,23.72,14.4991,both
SN000081,61705.3372,LSST-i,DDF,115939.0,50.578,4096,1.0,31.65,1.68,35.73,14.8431,DDF,114553.0,50.277,4096,1.0,31.65,1.68,35.73,14.8573,both
SN000081,61707.2474,LSST-g,DDF,210686.0,30.335,4096,1.0,33.4,1.43,32.39,14.1844,DDF,211910.0,30.423,4096,1.0,33.4,1.43,32.39,14.183,both
SN000081,61707.254,LSST-i,DDF,122710.0,16.273,4096,1.0,34.17,1.32,110.8,14.7844,DDF,123074.0,16.297,4096,1.0,34.17,1.32,110.8,14.7829,both
SN000081,61707.2637,LSST-r,DDF,184201.0,19.28,4096,1.0,34.24,1.64,75.03,14.3333,DDF,181919.0,19.16,4096,1.0,34.24,1.64,75.03,14.3511,both
SN000081,61708.2635,LSST-r,DDF,193379.0,62.477,4096,1.0,31.74,1.8,23.7,14.2849,DDF,191934.0,62.244,4096,1.0,31.74,1.8,23.7,14.3048,both
SN000081,61708.2873,LSST-i,DDF,121821.0,51.604,4096,1.0,31.66,1.75,35.08,14.7831,DDF,122816.0,51.813,4096,1.0,31.66,1.75,35.08,14.7731,both
SN000081,61709.3163,LSST-r,DDF,200149.0,63.846,4096,1.0,31.73,1.68,24.12,14.2521,DDF,195040.0,63.027,4096,1.0,31.73,1.68,24.12,14.2722,both
SN000081,61710.2247,LSST-g,DDF,225824.0,70.637,4096,1.0,31.64,1.62,14.45,14.1204,DDF,221440.0,69.948,4096,1.0,31.64,1.62,14.45,14.1376,both
SN000081,61710.2487,LSST-r,DDF,201685.0,63.802,4096,1.0,31.74,1.8,23.69,14.2369,DDF,198259.0,63.259,4096,1.0,31.74,1.8,23.69,14.2554,both
SN000081,61714.1712,LSST-r,DDF,191086.0,61.526,4096,1.0,31.76,1.47,27.03,14.2975,DDF,191709.0,61.626,4096,1.0,31.76,1.47,27.03,14.2913,both
SN000081,61714.1954,LSST-i,DDF,102201.0,47.266,4096,1.0,31.66,1.56,36.04,14.9713,DDF,108377.0,48.662,4096,1.0,31.66,1.56,36.04,14.9134,both
SN000081,61715.2324,LSST-g,DDF,195833.0,29.669,4096,1.0,33.37,2.39,31.96,14.2737,DDF,188643.0,29.12,4096,1.0,33.37,2.39,31.96,14.3134,both
SN000081,61715.239,LSST-i,DDF,97029.3,14.623,4096,1.0,34.16,2.21,110.2,15.0375,DDF,102502.0,15.023,4096,1.0,34.16,2.21,110.2,14.9731,both
SN000081,61715.2488,LSST-r,DDF,183211.0,19.322,4096,1.0,34.23,1.84,74.91,14.341,DDF,185508.0,19.442,4096,1.0,34.23,1.84,74.91,14.3253,both
SN000082,61764.2085,LSST-i,DDF,64813.7,37.906,4096,1.0,31.65,1.53,36.61,15.4737,DDF,68467.0,38.946,4096,1.0,31.65,1.53,36.61,15.4191,both
SN000085,61300.141,LSST-i,DDF,148738.0,57.024,4096,1.0,31.66,1.79,38.17,14.5606,DDF,138134.0,54.972,4096,1.0,31.66,1.79,38.17,14.65,both
SN000085,61300.1651,LSST-r,DDF,242595.0,69.675,4096,1.0,31.75,2.01,26.48,14.0469,DDF,232746.0,68.25,4096,1.0,31.75,2.01,26.48,14.0876,both
SN000085,61307.0051,LSST-g,DDF,302327.0,28.197,4096,1.0,34.03,3.75,231.1,13.7995,DDF,284429.0,27.411,4096,1.0,34.03,3.75,231.1,13.8619,both
SN000085,61307.0128,LSST-i,DDF,129493.0,13.294,4096,1.0,34.82,3.45,338.6,14.7224,DDF,134381.0,13.509,4096,1.0,34.82,3.45,338.6,14.6826,both
SN000085,61307.0225,LSST-r,DDF,263861.0,17.315,4096,1.0,34.95,3.72,351.1,13.9471,DDF,256588.0,17.094,4096,1.0,34.95,3.72,351.1,13.9775,both
SN000086,61371.2195,LSST-r,DDF,176177.0,56.914,4096,1.0,31.85,1.83,48.89,14.3795,DDF,178594.0,57.299,4096,1.0,31.85,1.83,48.89,14.3743,both
SN000086,61371.2437,LSST-i,DDF,115441.0,49.736,4096,1.0,31.69,1.7,49.42,14.8392,DDF,109927.0,48.553,4096,1.0,31.69,1.7,49.42,14.8897,both
SN000086,61372.1278,LSST-g,DDF,207308.0,28.746,4096,1.0,33.5,1.62,44.8,14.2118,DDF,197123.0,28.032,4096,1.0,33.5,1.62,44.8,14.2611,both
SN000086,61372.1508,LSST-i,DDF,114690.0,14.99,4096,1.0,34.28,1.54,137.2,14.8519,DDF,112446.0,14.844,4096,1.0,34.28,1.54,137.2,14.8751,both
SN000086,61372.1574,LSST-r,DDF,183062.0,17.792,4096,1.0,34.41,1.65,114.9,14.3493,DDF,189121.0,18.083,4096,1.0,34.41,1.65,114.9,14.3119,both
SN000086,61375.2379,LSST-r,DDF,180551.0,42.171,4096,1.0,32.52,1.69,40.98,14.3605,DDF,197995.0,44.154,4096,1.0,32.52,1.69,40.98,14.2656,both
SN000086,61375.2618,LSST-g,DDF,197786.0,43.939,4096,1.0,32.53,2.04,36.64,14.2599,DDF,191382.0,43.224,4096,1.0,32.53,2.04,36.64,14.29,both
SN000086,61379.1589,LSST-g,DDF,158649.0,26.578,4096,1.0,33.38,1.97,32.15,14.5077,DDF,159104.0,26.616,4096,1.0,33.38,1.97,32.15,14.5004,both
SN000086,61379.1655,LSST-i,DDF,79929.7,13.262,4096,1.0,34.16,1.9,110.8,15.2362,DDF,81948.9,13.426,4096,1.0,34.16,1.9,110.8,15.2171,both
SN000086,61379.1752,LSST-r,DDF,151618.0,17.589,4096,1.0,34.23,2.05,75.1,14.5516,DDF,165038.0,18.348,4096,1.0,34.23,2.05,75.1,14.4556,both
SN000087,61666.0145,LSST-g,DDF,232753.0,26.202,4096,1.0,33.83,2.81,57.32,14.0866,DDF,250706.0,27.19,4096,1.0,33.83,2.81,57.32,14.0073,both
SN000087,61666.0221,LSST-i,DDF,123969.0,12.527,4096,1.0,34.79,2.36,251.4,14.773,DDF,123500.0,12.505,4096,1.0,34.79,2.36,251.4,14.7694,both
SN000087,61666.0318,LSST-r,DDF,203397.0,14.919,4096,1.0,34.92,2.2,226.7,14.2341,DDF,211197.0,15.198,4096,1.0,34.92,2.2,226.7,14.18,both
SN000087,61672.2038,LSST-g,DDF,202838.0,20.883,6144,1.0,34.17,1.82,48.48,14.2242,DDF,209116.0,21.204,6144,1.0,34.17,1.82,48.48,14.2077,both
SN000087,61672.2114,LSST-i,DDF,98816.3,10.357,4096,1.0,34.92,1.56,158.4,15.0082,DDF,90575.4,9.9192,4096,1.0,34.92,1.56,158.4,15.1054,both
SN000087,61672.2212,LSST-r,DDF,189957.0,13.798,4096,1.0,35.0,1.7,109.9,14.3081,DDF,183769.0,13.572,4096,1.0,35.0,1.7,109.9,14.3381,both
SN000089,61839.0683,LSST-i,DDF,104520.0,49.126,4096,1.0,31.62,1.72,57.71,14.9523,DDF,116610.0,51.819,4096,1.0,31.62,1.72,57.71,14.8363,both
SN000089,61847.0338,LSST-g,DDF,226985.0,53.263,6144,1.0,32.26,2.42,21.98,14.1011,DDF,232250.0,53.876,6144,1.0,32.26,2.42,21.98,14.0824,both
SN000089,61847.0573,LSST-r,DDF,208160.0,68.593,4096,1.0,31.62,2.22,27.32,14.2022,DDF,201835.0,67.548,4096,1.0,31.62,2.22,27.32,14.2391,both
